codigo,descricao,salario_medio_atual,modelo_vencedor,score,previsao_5,previsao_10,previsao_15,previsao_20,tendencia_salarial,tendencia_mercado
242220,Procurador do Trabalho,2001.79,Prophet,0.6863,5553.38,3217.5,16010.72,2624.54,Decrescente,RETRAÇÃO LEVE
242225,Procurador Regional da Republica,2008.35,Holt-Winters,1.0002,8633.65,13540.22,1699.79,17004.64,Oscilante,MERCADO INCERTO
242230,Procurador Regional do Trabalho,1746.1,XGBoost,0.9815,7115.33,15959.18,18022.22,3971.32,Crescente,MERCADO INCERTO
242235,Promotor de Justica,1920.07,Fallback,1.1124,3863.56,4301.91,17074.36,20425.61,Crescente,RETRAÇÃO LEVE
242240,Subprocurador de Justica Militar,1878.83,ARIMA,1.1175,5582.29,19121.62,11539.3,15817.66,Oscilante,MERCADO ESTÁVEL
242245,Subprocurador-Geral da Republica,1717.77,Linear,0.6663,4513.49,8921.4,16798.88,2529.12,Decrescente,RETRAÇÃO LEVE
242250,Subprocurador-Geral do Trabalho,2032.0,Prophet,0.5477,20988.89,8695.17,14110.08,6006.53,Crescente,MERCADO INCERTO
242305,Delegado de Policia,2051.99,Holt-Winters,0.914,19940.24,7309.3,13430.32,2635.35,Oscilante,CRESCIMENTO LEVE
242405,Defensor Publico,1706.58,ARIMA,0.811,15300.47,3017.5,12242.52,19534.15,Crescente,RETRAÇÃO LEVE
242410,Procurador da Assistencia Judiciaria,1611.63,Linear,0.9394,6372.9,14509.99,8952.53,9998.63,Crescente,MERCADO ESTÁVEL
242905,Oficial de Inteligencia,1734.89,Fallback,0.59,14471.53,10626.07,8841.18,4492.86,Crescente,RETRAÇÃO LEVE
242910,Oficial Tecnico de Inteligencia,2007.09,Fallback,1.099,20521.59,12040.74,14289.13,5785.98,Oscilante,CRESCIMENTO FORTE
251105,Antropologo,2046.62,Holt-Winters,0.8137,4008.05,6390.47,15971.61,4706.27,Oscilante,CRESCIMENTO FORTE
251110,Arqueologo,1922.07,Linear,0.6832,7249.27,7103.8,19437.54,18908.46,Decrescente,CRESCIMENTO LEVE
251115,Cientista Politico,1712.37,ARIMA,1.0044,13480.57,9526.09,19552.81,10518.85,Crescente,CRESCIMENTO FORTE
251120,Sociologo,1677.93,Fallback,0.9496,7781.11,13048.97,5716.9,17500.45,Crescente,CRESCIMENTO FORTE
251205,Economista,1789.05,XGBoost,1.1647,19042.76,10446.76,6990.91,2426.02,Oscilante,CRESCIMENTO FORTE
251210,Economista Agroindustrial,1869.86,ARIMA,0.8864,10525.93,17846.16,8351.63,11676.82,Decrescente,CRESCIMENTO LEVE
251215,Economista Financeiro,1665.91,Holt-Winters,0.5692,2139.96,7163.73,6872.36,4695.29,Oscilante,RETRAÇÃO LEVE
251220,Economista Industrial,1934.56,Prophet,0.7189,6409.28,3517.1,7231.37,11519.23,Oscilante,MERCADO INCERTO
251225,Economista do Setor Publico,2078.69,Linear,0.7852,5958.01,6529.86,12296.79,7079.97,Oscilante,MERCADO ESTÁVEL
251230,Economista Ambiental,1671.09,XGBoost,0.7171,16693.66,9121.92,12784.86,15819.16,Decrescente,CRESCIMENTO LEVE
251235,Economista Regional e Urbano,1718.74,Prophet,1.0142,20471.78,15709.58,4150.52,9374.24,Decrescente,RETRAÇÃO LEVE
251305,Geografo,1758.51,Prophet,0.9096,10012.25,3769.31,8836.47,14113.81,Crescente,MERCADO ESTÁVEL
251405,Filosofo,1631.11,Fallback,1.0416,10998.2,9009.54,11445.1,9154.87,Decrescente,MERCADO INCERTO
251505,Psicologo Educacional,1786.34,XGBoost,0.534,11006.3,10497.02,9986.93,10374.1,Crescente,MERCADO ESTÁVEL
251510,Psicologo Clinico,1647.58,XGBoost,1.1067,2639.74,8577.84,7553.85,18276.65,Crescente,CRESCIMENTO FORTE
251515,Psicologo do Esporte,1893.51,XGBoost,1.007,4588.4,17678.05,13187.66,3291.77,Oscilante,RETRAÇÃO LEVE
251520,Psicologo Hospitalar,1914.79,Holt-Winters,1.116,5065.92,16449.69,9908.52,11327.0,Oscilante,RETRAÇÃO LEVE
251525,Psicologo Juridico,1630.35,Holt-Winters,0.8481,19458.76,2666.48,9470.02,16189.44,Crescente,CRESCIMENTO LEVE
251530,Psicologo Social,1789.86,XGBoost,1.1409,4753.93,9100.65,6567.85,12769.97,Crescente,RETRAÇÃO LEVE
251535,Psicologo do Transito,1612.82,XGBoost,0.8882,14537.67,11459.55,9604.81,7359.69,Crescente,MERCADO INCERTO
251540,Psicologo do Trabalho,2004.44,ARIMA,0.6546,2323.74,10048.15,18437.76,15235.69,Crescente,MERCADO ESTÁVEL
251545,Neuropsicologo,1912.34,Fallback,1.1107,8922.48,4456.51,14799.97,15649.98,Decrescente,RETRAÇÃO LEVE
251550,Psicanalista,1717.99,Fallback,1.1303,7937.75,17646.88,15787.12,18470.7,Oscilante,MERCADO ESTÁVEL
251555,Psicólogo Acupunturista,1643.04,XGBoost,0.5718,13925.88,19243.9,10448.02,18944.66,Crescente,RETRAÇÃO LEVE
251605,Assistente Social,2095.38,Linear,0.5149,3206.07,17128.53,4744.93,4631.28,Crescente,MERCADO INCERTO
251610,Economista Domestico,1750.29,Fallback,0.8008,10183.63,1871.31,20403.6,8846.15,Decrescente,CRESCIMENTO LEVE
252105,Administrador,1751.52,Linear,1.1682,19315.98,12412.3,15625.56,20353.61,Oscilante,RETRAÇÃO LEVE
252205,Auditor (Contadores e Afins),1912.12,Holt-Winters,0.76,18365.75,10721.5,8089.47,3834.95,Crescente,MERCADO ESTÁVEL
252210,Contador,1749.26,Holt-Winters,1.171,16153.77,11711.79,16730.04,12725.26,Decrescente,MERCADO INCERTO
252215,Perito Contabil,1877.54,ARIMA,0.97,18472.51,7930.75,7188.05,20464.82,Decrescente,MERCADO INCERTO
252305,Secretaria  Executiva,2038.5,Fallback,0.7799,17026.27,4846.84,16953.2,15449.23,Crescente,MERCADO ESTÁVEL
252310,Secretario  Bilingue,1917.7,ARIMA,0.756,8350.97,6802.01,8794.48,14490.71,Crescente,MERCADO INCERTO
252315,Secretaria Trilingue,1614.38,Linear,0.8279,19978.84,2612.11,9336.81,1934.3,Crescente,CRESCIMENTO FORTE
252320,Tecnólogo em Secretariado Escolar,1749.5,XGBoost,0.8103,17559.54,20989.49,19786.22,6549.31,Decrescente,MERCADO ESTÁVEL
252405,Analista de Recursos Humanos,2066.56,Fallback,0.9539,6102.5,18581.32,6881.0,4823.87,Decrescente,MERCADO INCERTO
252505,Administrador de Fundos e Carteiras de Investimento,1819.56,Prophet,0.5978,8509.81,3552.78,17443.27,14454.41,Decrescente,CRESCIMENTO LEVE
252510,Analista de Cambio,1990.76,Prophet,0.7951,12631.15,17242.83,8989.24,20476.85,Decrescente,CRESCIMENTO FORTE
252515,Analista de Cobranca (Instituicoes Financeiras),1923.6,ARIMA,1.0505,6582.83,10286.89,4544.14,12281.08,Decrescente,RETRAÇÃO LEVE
252525,Analista de Credito (Instituicoes Financeiras),1922.11,Linear,0.6304,10514.85,17579.84,20938.98,16001.06,Crescente,MERCADO INCERTO
252530,Analista de Credito Rural,2024.48,Prophet,0.5199,13733.02,6048.47,5191.11,7862.97,Decrescente,MERCADO INCERTO
252535,Analista de Leasing,1928.41,ARIMA,0.6794,12810.13,8779.36,4070.59,11320.52,Crescente,RETRAÇÃO LEVE
252540,Analista de Produtos Bancarios,2068.96,Linear,1.0064,19570.38,6570.95,4569.01,5680.16,Crescente,MERCADO ESTÁVEL
252545,Analista Financeiro (Instituicoes Financeiras),2059.4,Linear,0.6563,6529.2,19072.41,3990.84,8293.54,Oscilante,CRESCIMENTO LEVE
252550,Profissional de Relações com Investidores,1739.69,Linear,1.0252,11149.51,15668.64,10601.98,11033.81,Oscilante,RETRAÇÃO LEVE
252605,Gestor em Segurança,1882.27,Prophet,0.7754,17601.86,18677.13,4369.04,9134.76,Decrescente,MERCADO INCERTO
252705,Analista de Pcp (Programacao e Controle da Producao),2035.69,Holt-Winters,0.5416,19251.47,12871.37,18676.87,5490.49,Oscilante,RETRAÇÃO LEVE
252710,Analista de Planejamento de Materiais,1640.22,Prophet,0.6706,19705.36,3039.54,11184.26,13719.42,Decrescente,MERCADO ESTÁVEL
252715,Analista de Logistica,1886.28,Linear,0.9542,13841.11,3428.95,5717.11,4898.17,Crescente,MERCADO INCERTO
252720,Analista de Projetos Logisticos,1928.74,Holt-Winters,0.8811,11863.64,9888.41,16781.55,4835.21,Decrescente,CRESCIMENTO LEVE
252725,Analista de Gestao de Estoque,1815.13,Linear,0.774,12465.6,16140.64,18347.37,14919.32,Crescente,MERCADO ESTÁVEL
253105,Relacoes Publicas,1949.89,ARIMA,0.5102,7903.6,10910.17,14284.79,2847.89,Decrescente,CRESCIMENTO LEVE
253110,Redator de Publicidade,1744.09,Linear,0.9334,9311.09,7601.43,16720.48,9064.68,Decrescente,MERCADO ESTÁVEL
253115,Agente Publicitario,2061.75,Fallback,1.1634,11164.19,4943.13,7183.25,19461.91,Decrescente,MERCADO INCERTO
253120,Analista de Negocios,2001.69,Fallback,1.1087,12687.79,3854.23,12986.19,20617.1,Oscilante,CRESCIMENTO LEVE
253125,Analista de Pesquisa de Mercado,1881.8,ARIMA,0.5166,13249.91,4805.59,4632.06,10903.94,Oscilante,MERCADO INCERTO
253130,Diretor de Criacao,1821.61,XGBoost,0.7972,2837.02,12865.34,13773.92,16111.89,Decrescente,CRESCIMENTO LEVE
253135,Diretor de Contas (Publicidade),1953.88,Fallback,1.1031,13545.54,4925.48,5276.92,14404.78,Oscilante,RETRAÇÃO LEVE
253140,Diretor de Arte (Publicidade),1770.72,Linear,0.5636,4321.04,3189.67,14497.03,9975.48,Oscilante,CRESCIMENTO FORTE
253145,Diretor de Midia (Publicidade),1774.49,Fallback,0.5474,14967.16,16621.41,14408.87,19177.77,Crescente,MERCADO INCERTO
253150,Agenciador de Propaganda (A),2088.72,Linear,0.7004,14362.38,18508.01,8318.76,17527.59,Decrescente,CRESCIMENTO FORTE
253205,Gerente de Captacao (Fundos e Investimentos Institucionais),1977.19,ARIMA,0.6868,5623.97,20469.44,16693.57,4935.15,Oscilante,MERCADO INCERTO
253210,Gerente de Clientes Especiais (Private),1988.44,XGBoost,0.9033,4001.24,19091.76,7639.07,13551.66,Oscilante,MERCADO INCERTO
253215,Gerente de Contas - Pessoa Fisica e Juridica,1623.4,XGBoost,1.0074,6355.21,17670.95,20089.01,13186.75,Decrescente,CRESCIMENTO LEVE
253220,Gerente de Grandes Contas (Corporate),1648.35,Holt-Winters,0.7589,19137.1,14587.63,19260.26,12434.61,Crescente,CRESCIMENTO FORTE
253225,Operador de Negocios,1895.22,Holt-Winters,0.7678,11833.12,2316.36,11759.15,14035.82,Oscilante,MERCADO ESTÁVEL
253305,"Corretor de Valores, Ativos Financeiros, Mercadorias e Derivativos",1838.18,ARIMA,1.1344,10038.37,12620.96,7347.32,5087.75,Crescente,MERCADO INCERTO
254105,Auditor-Fiscal da Receita Federal,1830.0,Linear,0.566,8774.48,8760.0,2694.05,14552.56,Crescente,RETRAÇÃO LEVE
254110,Tecnico da Receita Federal,2044.21,Prophet,0.882,10298.92,14795.9,2987.06,15723.53,Crescente,MERCADO ESTÁVEL
254205,Auditor-Fiscal da Previdencia Social,2086.76,Linear,1.1314,7816.32,10507.37,2372.84,6454.54,Oscilante,CRESCIMENTO FORTE
254305,Auditor-Fiscal do Trabalho,1845.0,Holt-Winters,0.5199,12493.97,6753.56,11301.41,7575.49,Decrescente,MERCADO ESTÁVEL
254310,Agente de Higiene e Seguranca,1895.53,Linear,1.1116,8744.67,16139.24,5126.34,7678.88,Decrescente,CRESCIMENTO FORTE
254405,Fiscal de Tributos Estadual,1993.24,XGBoost,0.9654,20178.57,7583.85,12510.39,19989.18,Decrescente,MERCADO ESTÁVEL
254410,Fiscal de Tributos Municipal,1839.78,Prophet,0.9145,18756.38,10170.0,9886.01,14003.79,Decrescente,MERCADO ESTÁVEL
254415,Tecnico de Tributos Estadual,2067.09,Linear,0.8659,12526.53,6638.18,14338.18,20225.51,Decrescente,RETRAÇÃO LEVE
254420,Tecnico de Tributos Municipal,2011.71,Linear,0.7673,4764.77,5736.29,14691.57,5107.34,Crescente,CRESCIMENTO FORTE
254505,Fiscal de Atividades Urbanas,1667.83,Fallback,0.5343,20449.45,17409.37,15351.49,13584.22,Oscilante,RETRAÇÃO LEVE
261105,Arquivista Pesquisador (Jornalismo),1869.73,Holt-Winters,1.0228,7817.81,19222.37,3075.21,16128.36,Crescente,CRESCIMENTO LEVE
261110,Assessor de Imprensa,1781.17,ARIMA,1.1833,3767.61,5538.1,6660.65,12611.9,Crescente,RETRAÇÃO LEVE
261115,Diretor de Redacao,1631.57,Fallback,0.8546,18805.68,3694.89,14631.55,12646.19,Oscilante,RETRAÇÃO LEVE
261120,Editor,1946.73,Prophet,0.854,11323.78,14036.32,8901.71,16108.36,Decrescente,CRESCIMENTO LEVE
261125,Jornalista,1860.78,ARIMA,1.0297,14562.09,8868.56,12072.96,16490.13,Decrescente,RETRAÇÃO LEVE
261130,Produtor de Texto,1660.35,Prophet,0.601,15516.03,12827.19,9624.6,7829.21,Decrescente,MERCADO ESTÁVEL
261135,Reporter (Exclusive Radio e Televisao),2012.24,Prophet,0.5512,19208.35,2761.26,16301.73,18204.78,Decrescente,MERCADO INCERTO
261140,Revisor de Texto,1843.3,ARIMA,0.6317,3467.19,20060.21,18208.06,17296.65,Oscilante,RETRAÇÃO LEVE
261205,Bibliotecario,1627.87,Linear,0.5833,8463.59,4367.43,17414.28,19327.37,Oscilante,MERCADO ESTÁVEL
261210,Documentalista,1969.06,Linear,0.5192,9765.52,7868.18,20703.81,18197.17,Decrescente,MERCADO INCERTO
261215,Analista de Informacoes (Pesquisador de Informacoes de Rede),1818.65,ARIMA,0.8066,12146.0,4753.46,4236.36,12538.47,Crescente,CRESCIMENTO FORTE
261305,Arquivista,1608.73,Linear,1.0009,12416.64,19869.58,18745.82,14294.44,Crescente,CRESCIMENTO LEVE
261310,Museologo,1644.65,Prophet,0.5175,2229.58,20137.52,4034.55,8742.57,Oscilante,CRESCIMENTO FORTE
261405,Filologo,1840.01,Holt-Winters,0.9159,16555.48,4637.67,8372.19,10357.05,Oscilante,CRESCIMENTO FORTE
261410,Interprete,1935.56,Prophet,0.777,18399.05,11722.16,6340.26,14496.2,Crescente,RETRAÇÃO LEVE
261415,Linguista,1926.42,Linear,0.8233,1756.96,16195.04,19635.99,12396.64,Decrescente,CRESCIMENTO LEVE
261420,Tradutor,1677.32,Holt-Winters,0.5774,9627.98,16954.4,14753.99,17810.23,Crescente,CRESCIMENTO FORTE
261425,Intérprete de Língua de Sinais,2086.26,Fallback,0.6059,11146.48,13280.33,18417.65,7409.46,Oscilante,RETRAÇÃO LEVE
261430,Audiodescritor,1650.72,Fallback,0.5641,18996.21,17011.32,4135.01,11151.63,Crescente,CRESCIMENTO FORTE
261505,Autor-Roteirista,1902.13,ARIMA,0.7978,20294.25,10511.5,20170.76,12027.15,Decrescente,CRESCIMENTO LEVE
261510,Critico,1841.89,XGBoost,1.0927,15806.8,10576.3,17360.73,15756.12,Decrescente,CRESCIMENTO FORTE
261515,Escritor de Ficcao,1628.95,Prophet,0.637,12521.94,4517.97,16773.79,18342.59,Oscilante,MERCADO INCERTO
261520,Escritor de nao Ficcao,1844.44,ARIMA,1.0881,2902.68,10585.91,11215.71,6223.1,Decrescente,MERCADO ESTÁVEL
261525,Poeta,1958.7,ARIMA,0.7787,15191.23,14759.29,3723.88,8151.41,Crescente,MERCADO ESTÁVEL
261530,Redator de Textos Tecnicos,1860.38,XGBoost,1.1531,4827.22,16708.77,12806.36,18860.34,Crescente,MERCADO ESTÁVEL
261605,Editor de Jornal,1640.76,ARIMA,1.0524,9328.85,6846.17,5521.52,14307.79,Crescente,MERCADO INCERTO
261610,Editor de Livro,1852.4,Fallback,0.5645,8355.17,7697.31,14808.1,3760.92,Crescente,MERCADO INCERTO
261615,Editor de Midia Eletronica,1955.48,Linear,0.6366,12473.37,4159.02,7334.79,10132.77,Decrescente,CRESCIMENTO FORTE
261620,Editor de Revista,1684.5,Fallback,0.6192,2762.49,18214.37,19217.81,9740.9,Decrescente,RETRAÇÃO LEVE
261625,Editor de Revista Cientifica,1886.81,Linear,0.9464,5923.22,5818.44,7826.48,19721.63,Oscilante,MERCADO ESTÁVEL
261705,Ancora de Radio e Televisao,1975.0,Linear,1.0309,10063.74,3815.01,3408.2,12268.41,Oscilante,MERCADO INCERTO
261710,Comentarista de Radio e Televisao,1912.76,Fallback,0.8631,18036.4,10931.17,14161.18,17833.5,Decrescente,RETRAÇÃO LEVE
261715,Locutor de Radio e Televisao,1741.29,Fallback,0.8948,19284.91,14032.85,20895.67,8547.41,Decrescente,MERCADO ESTÁVEL
261720,Locutor Publicitario de Radio e Televisao,1887.7,Linear,1.112,11325.29,1709.67,13745.55,7386.62,Decrescente,MERCADO INCERTO
261725,Narrador em Programas de Radio e Televisao,2002.76,Prophet,1.149,1700.48,14574.2,11566.12,19537.42,Oscilante,MERCADO INCERTO
261730,Reporter de Radio e Televisao,1740.04,Holt-Winters,0.6795,2602.39,19066.44,16478.16,10909.01,Oscilante,MERCADO INCERTO
261805,Fotografo,1665.02,Linear,0.5779,13187.24,11827.93,12087.74,6765.72,Decrescente,CRESCIMENTO FORTE
261810,Fotografo Publicitario,1731.87,Prophet,1.1875,16162.67,18758.3,20274.57,12299.64,Decrescente,MERCADO ESTÁVEL
261815,Fotografo Retratista,2015.54,XGBoost,0.7074,18558.92,1980.32,10673.21,11468.92,Crescente,MERCADO ESTÁVEL
261820,Repórter Fotográfico,1893.28,XGBoost,0.5321,7768.89,10748.44,14902.59,8445.64,Crescente,MERCADO INCERTO
261905,Continuista,1612.85,Fallback,0.5424,16416.48,17079.28,14588.47,18486.94,Decrescente,RETRAÇÃO LEVE
261910,Assistente de Direcao (Tv),1887.58,ARIMA,1.1623,4235.9,9983.56,7599.71,14348.64,Decrescente,RETRAÇÃO LEVE
262105,Produtor Cultural,1770.71,Holt-Winters,0.6355,1815.71,11821.39,11200.7,7129.8,Decrescente,CRESCIMENTO FORTE
262110,Produtor Cinematografico,2078.74,XGBoost,0.6047,5894.28,17094.52,5701.76,2137.24,Decrescente,MERCADO ESTÁVEL
262115,Produtor de Radio,1612.54,Prophet,0.8662,3536.21,13925.18,14926.46,4176.24,Decrescente,MERCADO ESTÁVEL
262120,Produtor de Teatro,1861.66,XGBoost,0.5333,11104.74,8855.61,9973.33,10745.77,Decrescente,CRESCIMENTO LEVE
262125,Produtor de Televisao,2056.93,Fallback,1.0158,18028.91,2498.45,5989.69,18037.3,Crescente,RETRAÇÃO LEVE
262130,Tecnólogo em Produção Fonográfica,1776.86,Holt-Winters,0.9745,17614.44,15711.5,16680.34,7340.59,Decrescente,MERCADO ESTÁVEL
262135,Tecnólogo em Produção Audiovisual,1737.96,Linear,0.5181,11597.25,19167.19,5282.98,19566.68,Oscilante,MERCADO ESTÁVEL
262205,Diretor de Cinema,1782.79,Prophet,0.6518,5742.41,12455.14,5501.75,14688.31,Decrescente,RETRAÇÃO LEVE
262210,Diretor de Programas de Radio,1700.43,ARIMA,1.004,13355.45,2525.35,15150.16,5962.54,Crescente,MERCADO INCERTO
262215,Diretor de Programas de Televisao,1810.13,Linear,0.9354,19376.08,11500.71,9619.01,11041.05,Decrescente,CRESCIMENTO LEVE
262220,Diretor Teatral,1684.13,Prophet,0.7606,7529.51,7110.73,18731.69,6103.54,Oscilante,CRESCIMENTO FORTE
262225,Diretor de Programacao,1712.05,Linear,0.6296,14619.71,11629.36,19627.41,13727.11,Crescente,MERCADO INCERTO
262230,Diretor de Producao,1648.89,ARIMA,0.6803,14655.34,19611.77,16924.83,16550.12,Decrescente,CRESCIMENTO FORTE
262235,Diretor Artistico,1601.63,Linear,0.7408,9944.18,15293.8,16446.75,9944.05,Crescente,CRESCIMENTO LEVE
262305,Cenografo Carnavalesco e Festas Populares,2081.25,XGBoost,1.0822,16562.18,2096.21,20747.66,20087.64,Crescente,CRESCIMENTO LEVE
262310,Cenografo de Cinema,1671.42,Prophet,0.9667,5921.78,15635.02,20829.27,15626.17,Decrescente,CRESCIMENTO FORTE
262315,Cenografo de Eventos,1753.42,Holt-Winters,0.6373,3883.98,5915.93,12661.97,10276.52,Oscilante,MERCADO ESTÁVEL
262320,Cenografo de Teatro,1922.55,Fallback,0.7968,5916.22,18835.97,12134.91,6580.33,Oscilante,CRESCIMENTO LEVE
262325,Cenografo de Tv,1812.31,Holt-Winters,0.9588,14900.84,4037.61,2263.2,9506.28,Oscilante,MERCADO ESTÁVEL
262330,Diretor de Arte,1969.51,ARIMA,0.8047,12505.01,5013.21,19675.95,17616.64,Decrescente,CRESCIMENTO FORTE
262405,Artista (Artes Visuais),2010.23,Prophet,0.7435,16435.62,14608.37,15594.92,20431.25,Crescente,CRESCIMENTO LEVE
262410,Desenhista Industrial Grafico (Designer Grafico),1670.19,Prophet,0.6552,13704.03,4524.34,3216.89,17452.61,Oscilante,MERCADO INCERTO
262415,Conservador-Restaurador de Bens  Culturais,2001.61,ARIMA,0.5852,4727.46,6083.22,17798.13,10917.6,Oscilante,MERCADO ESTÁVEL
262420,Desenhista Industrial de Produto (Designer de Produto),1872.06,ARIMA,0.7271,20812.79,7119.1,7096.27,11787.68,Decrescente,CRESCIMENTO LEVE
262425,Desenhista Industrial de Produto de Moda (Designer de Moda),1883.04,ARIMA,1.0114,3534.96,20951.6,15226.83,20128.93,Decrescente,RETRAÇÃO LEVE
262505,Ator,1684.41,Fallback,1.0664,19822.96,16263.44,8896.48,20220.25,Oscilante,RETRAÇÃO LEVE
262605,Compositor,1834.3,Holt-Winters,1.0044,3046.79,3614.89,16187.21,12394.05,Decrescente,MERCADO INCERTO
262610,Musico Arranjador,1604.36,ARIMA,1.1201,11862.45,11532.87,2402.43,13405.22,Crescente,CRESCIMENTO FORTE
262615,Musico Regente,2047.16,Prophet,0.5397,16738.63,3339.14,7942.56,15066.27,Crescente,CRESCIMENTO LEVE
262620,Musicologo,1760.6,Prophet,0.5937,18391.35,8645.72,11485.5,16393.09,Oscilante,MERCADO INCERTO
262705,Musico Interprete Cantor,2071.96,Holt-Winters,0.6884,8422.03,13571.72,2053.65,5601.35,Crescente,CRESCIMENTO LEVE
262710,Musico Interprete Instrumentista,1994.39,Prophet,0.8053,14640.34,19104.53,11751.32,16476.75,Decrescente,CRESCIMENTO FORTE
262805,Assistente de Coreografia,1901.55,Fallback,0.8426,18297.85,4847.12,7963.61,18048.37,Oscilante,CRESCIMENTO FORTE
262810,Bailarino (Exceto Dancas Populares),1826.14,Prophet,0.9631,8448.89,5101.7,10686.36,19884.64,Oscilante,RETRAÇÃO LEVE
262815,Coreografo,1877.84,Linear,1.0307,8184.96,2925.26,19903.07,7647.25,Decrescente,CRESCIMENTO LEVE
262820,Dramaturgo de Danca,1849.96,Prophet,0.7463,2667.68,14715.3,15376.46,7528.98,Decrescente,MERCADO INCERTO
262825,Ensaiador de Danca,1691.76,Fallback,0.8836,15243.85,15934.45,12992.19,9042.7,Crescente,CRESCIMENTO LEVE
262830,Professor de Danca,1753.23,Prophet,0.5351,14407.18,4405.41,11571.52,17308.49,Crescente,CRESCIMENTO LEVE
262905,Decorador de Interiores de Nivel Superior,1898.89,Prophet,0.5435,1724.27,19943.3,2856.32,5585.88,Oscilante,RETRAÇÃO LEVE
263105,Ministro de Culto Religioso,1711.12,Fallback,0.8412,19129.71,5312.45,18566.51,12195.84,Decrescente,CRESCIMENTO FORTE
263110,Missionario,1761.81,Prophet,1.0608,7902.79,3778.49,10507.98,14816.92,Decrescente,MERCADO INCERTO
263115,Teologo,1754.94,Fallback,1.1266,4092.14,7928.13,10139.23,4121.58,Crescente,MERCADO INCERTO
271105,Chefe de Cozinha (Desativado em 2010),1856.83,Linear,0.998,18120.42,10081.76,19145.04,11719.21,Oscilante,CRESCIMENTO FORTE
271110,Tecnólogo em Gastronomia,2072.58,Holt-Winters,0.7371,20982.68,10489.65,17204.46,6698.26,Decrescente,CRESCIMENTO FORTE
300105,Tecnico em Mecatronica - Automacao da Manufatura,1705.71,Fallback,0.9991,5611.66,5067.69,6630.23,3468.53,Oscilante,MERCADO ESTÁVEL
300110,Tecnico em Mecatronica - Robotica,1651.4,ARIMA,1.0123,20180.93,19888.99,12186.06,9485.0,Oscilante,MERCADO ESTÁVEL
300305,Tecnico em Eletromecanica,1990.56,Holt-Winters,0.5949,9428.33,1893.21,15254.86,12638.43,Crescente,CRESCIMENTO FORTE
301105,Tecnico de Laboratorio Industrial,2035.57,ARIMA,0.8473,7136.68,4636.7,19701.45,7225.25,Decrescente,CRESCIMENTO LEVE
301110,Tecnico de Laboratorio de Analises Fisico-Quimicas (Materiais de Construcao),1754.24,XGBoost,0.5396,9573.17,16433.38,4490.65,20430.01,Oscilante,MERCADO ESTÁVEL
301115,Tecnico Quimico de Petroleo,1764.87,Linear,1.1537,5990.48,18631.93,15887.56,14331.07,Crescente,CRESCIMENTO FORTE
301205,Tecnico de Apoio À Bioengenharia,2001.11,Holt-Winters,0.751,14649.12,16218.69,3216.43,3550.27,Crescente,MERCADO INCERTO
311105,Tecnico Quimico,1615.78,Fallback,0.7261,19324.93,2329.32,15567.36,2260.41,Decrescente,MERCADO INCERTO
311110,Tecnico de Celulose e Papel,1799.88,XGBoost,1.1593,3553.47,17549.38,8418.34,14430.93,Crescente,CRESCIMENTO FORTE
311115,Tecnico em Curtimento,1705.78,XGBoost,0.8874,5955.57,10392.32,18222.14,6862.51,Crescente,RETRAÇÃO LEVE
311205,Tecnico em Petroquimica,1809.92,ARIMA,0.5522,1783.93,9943.05,6157.52,6863.25,Crescente,CRESCIMENTO LEVE
311305,"Tecnico em Materiais, Produtos Ceramicos e Vidros",1641.18,XGBoost,0.7761,19958.3,6183.51,4268.63,12141.96,Decrescente,MERCADO ESTÁVEL
311405,Tecnico em Borracha,2064.09,Holt-Winters,1.0548,17463.81,12112.74,7479.83,12670.37,Decrescente,MERCADO INCERTO
311410,Tecnico em Plastico,1787.32,Holt-Winters,1.1837,10317.63,7462.81,13162.11,9526.3,Decrescente,MERCADO INCERTO
311505,Tecnico de Controle de Meio Ambiente,1746.72,Holt-Winters,0.94,20418.8,14513.03,8779.07,20838.43,Decrescente,RETRAÇÃO LEVE
311510,Tecnico de Meteorologia,1969.49,Linear,1.1318,6713.77,2867.45,9912.57,7603.36,Decrescente,RETRAÇÃO LEVE
311515,"Tecnico de Utilidade (Producao e Distribuicao de Vapor, Gases, Oleos, Combustiveis, Energia)",1620.17,Holt-Winters,0.9482,10768.3,10246.46,17527.2,6487.12,Crescente,CRESCIMENTO FORTE
311520,Tecnico em Tratamento de Efluentes,1985.82,Linear,0.544,9304.27,17407.42,6999.04,15134.23,Decrescente,MERCADO ESTÁVEL
311605,Tecnico Textil,1762.95,Fallback,1.1778,4738.19,8122.8,16274.32,2214.97,Crescente,MERCADO INCERTO
311610,Tecnico Textil (Tratamentos Quimicos),1787.33,ARIMA,0.6511,3964.39,19336.51,4661.33,9167.95,Oscilante,RETRAÇÃO LEVE
311615,Tecnico Textil de Fiacao,1956.51,ARIMA,0.9139,2177.41,3064.06,12855.5,5241.18,Decrescente,MERCADO INCERTO
311620,Tecnico Textil de Malharia,1948.3,ARIMA,0.7023,4056.24,2518.89,19307.85,8520.56,Crescente,RETRAÇÃO LEVE
311625,Tecnico Textil de Tecelagem,1991.16,Holt-Winters,1.0726,8079.62,4021.66,8274.75,7903.99,Decrescente,RETRAÇÃO LEVE
311705,Colorista de Papel,2073.56,Holt-Winters,0.5813,6291.21,11808.95,4372.53,10814.46,Crescente,CRESCIMENTO LEVE
